,id,commence_time,home_team,away_team,Player Name,point,over price,under price
22,9da7eeb45b9873ae6df89b33a573fd7f,2024-12-05 00:40:00+00:00,Brooklyn Nets,Indiana Pacers,Dennis Schroder,6.5,1.74,2.06
23,9da7eeb45b9873ae6df89b33a573fd7f,2024-12-05 00:40:00+00:00,Brooklyn Nets,Indiana Pacers,Tyrese Haliburton,9.5,2.08,1.72
24,9da7eeb45b9873ae6df89b33a573fd7f,2024-12-05 00:40:00+00:00,Brooklyn Nets,Indiana Pacers,Pascal Siakam,3.5,2.06,1.74
25,f1bb4f3b905e5b9437c3c0ea33b8769c,2024-12-05 00:40:00+00:00,Miami Heat,Los Angeles Lakers,Jimmy Butler,4.5,1.65,2.22
26,f1bb4f3b905e5b9437c3c0ea33b8769c,2024-12-05 00:40:00+00:00,Miami Heat,Los Angeles Lakers,LeBron James,8.5,1.82,1.96
27,f1bb4f3b905e5b9437c3c0ea33b8769c,2024-12-05 00:40:00+00:00,Miami Heat,Los Angeles Lakers,Austin Reaves,4.5,1.88,1.88
28,f1bb4f3b905e5b9437c3c0ea33b8769c,2024-12-05 00:40:00+00:00,Miami Heat,Los Angeles Lakers,Anthony Davis,3.5,2.06,1.74
29,417efaa5b7a4706dfa04b33aef252675,2024-12-05 00:40:00+00:00,Philadelphia 76ers,Orlando Magic,Franz Wagner,6.5,2.18,1.67
30,417efaa5b7a4706dfa04b33aef252675,2024-12-05 00:40:00+00:00,Philadelphia 76ers,Orlando Magic,Tyrese Maxey,5.5,2.3,1.6
31,417efaa5b7a4706dfa04b33aef252675,2024-12-05 00:40:00+00:00,Philadelphia 76ers,Orlando Magic,Jalen Suggs,3.5,1.6,2.3
32,f1ab290af81df58166c626360d5e62cc,2024-12-05 01:10:00+00:00,Milwaukee Bucks,Atlanta Hawks,Damian Lillard,7.5,1.94,1.83
33,f1ab290af81df58166c626360d5e62cc,2024-12-05 01:10:00+00:00,Milwaukee Bucks,Atlanta Hawks,Jalen Johnson,4.5,1.67,2.18
34,f1ab290af81df58166c626360d5e62cc,2024-12-05 01:10:00+00:00,Milwaukee Bucks,Atlanta Hawks,Trae Young,11.5,1.88,1.88
35,f1ab290af81df58166c626360d5e62cc,2024-12-05 01:10:00+00:00,Milwaukee Bucks,Atlanta Hawks,Giannis Antetokounmpo,6.5,1.96,1.83
36,a521a13f2cf073291f8bffac0ba75837,2024-12-05 00:40:00+00:00,Boston Celtics,Detroit Pistons,Damian Lillard,7.5,1.94,1.83
37,a521a13f2cf073291f8bffac0ba75837,2024-12-05 00:40:00+00:00,Boston Celtics,Detroit Pistons,Jalen Johnson,4.5,1.67,2.18
38,a521a13f2cf073291f8bffac0ba75837,2024-12-05 00:40:00+00:00,Boston Celtics,Detroit Pistons,Trae Young,11.5,1.88,1.88
39,a521a13f2cf073291f8bffac0ba75837,2024-12-05 00:40:00+00:00,Boston Celtics,Detroit Pistons,Giannis Antetokounmpo,6.5,1.96,1.83
40,9da7eeb45b9873ae6df89b33a573fd7f,2024-12-05 00:40:00+00:00,Brooklyn Nets,Indiana Pacers,Damian Lillard,7.5,1.94,1.83
41,9da7eeb45b9873ae6df89b33a573fd7f,2024-12-05 00:40:00+00:00,Brooklyn Nets,Indiana Pacers,Jalen Johnson,4.5,1.67,2.18
42,9da7eeb45b9873ae6df89b33a573fd7f,2024-12-05 00:40:00+00:00,Brooklyn Nets,Indiana Pacers,Trae Young,11.5,1.88,1.88
43,9da7eeb45b9873ae6df89b33a573fd7f,2024-12-05 00:40:00+00:00,Brooklyn Nets,Indiana Pacers,Giannis Antetokounmpo,6.5,1.96,1.83
44,f1bb4f3b905e5b9437c3c0ea33b8769c,2024-12-05 00:40:00+00:00,Miami Heat,Los Angeles Lakers,Damian Lillard,7.5,1.94,1.83
45,f1bb4f3b905e5b9437c3c0ea33b8769c,2024-12-05 00:40:00+00:00,Miami Heat,Los Angeles Lakers,Jalen Johnson,4.5,1.67,2.18
46,f1bb4f3b905e5b9437c3c0ea33b8769c,2024-12-05 00:40:00+00:00,Miami Heat,Los Angeles Lakers,Trae Young,11.5,1.88,1.88
47,f1bb4f3b905e5b9437c3c0ea33b8769c,2024-12-05 00:40:00+00:00,Miami Heat,Los Angeles Lakers,Giannis Antetokounmpo,6.5,1.96,1.83
48,417efaa5b7a4706dfa04b33aef252675,2024-12-05 00:40:00+00:00,Philadelphia 76ers,Orlando Magic,Damian Lillard,7.5,1.94,1.83
